CS_Type,Connection_1,Connection_2,Connection_3,Connection_4,Connection_5,Connection_6,Connection_7,Connection_8,Connection_9,Connection_10,Connection_11,Connection_12,Connection_13,Connection_14,Connection_15,Connection_16,Connection_17,Connection_18,Connection_19,Connection_20,Connection_21,Connection_22,Connection_23,Connection_24,Connection_25,Connection_26,Connection_27,Connection_28,Connection_29,Connection_30,Phase,pID,Rating,SCR
CSpNR,-0.2279375904,0.02609620047,-0.01012812906,0.5028314043,0.40308573,-0.199033327,-0.07340854263,0.003961368397,0.2938154831,0.2870797941,0.1687127527,-0.4419438799,-0.04276404043,0.354714799,1.675014896,-0.09401398125,0.02252241059,-0.04980617946,-1.116430992,-2.849772139,0.3284216262,0.1273716604,0.03181267314,-0.09087677307,1.011633846,0.1486714257,0.05931745812,0.06103925127,-0.09381822816,0.5021321993,REN,p025,1,NA
CSpNR,0.2110976789,-0.3024867147,-0.1621527079,-0.1145247807,0.2358386578,0.2368783372,-0.2784621549,-0.04208915629,0.001188733433,-0.05483884101,-1.049935212,-0.9016542064,0.2374164694,1.194801184,0.9877815043,-0.7661274246,-0.1803539863,0.3413121575,1.002676954,0.9408009141,-0.04775632781,0.001349831043,0.1756094039,0.1081158647,0.6330946268,0.1486095011,-0.02479201949,0.1893797193,0.1271275935,0.8293521241,REN,p026,6,NA
CSpNR,0.02517614661,-0.0773995134,0.1432424548,0.6573773067,0.3763395333,0.04793844144,0.01045361644,-0.08749300555,0.5319243374,0.4576938993,-0.4224909233,0.0710250652,-0.1583173253,-0.8786575234,0.2861966837,0.9841031617,-0.4819112983,-0.08949484055,1.560333452,1.022345048,0.5081864863,0.3477316585,-0.08940905538,0.1447989858,0.5051050462,0.4589558896,0.4317992026,0.0684351149,0.1445323649,0.9011184662,REN,p027,1,-0.09981337950666666
CSpNR,0.202163759,-0.0576392429,0.3074510124,0.685168642,1.20795438,0.2413846872,0.01412908872,0.1676451526,0.4686106413,0.8495647746,-0.9149798259,0.2014329625,-1.19909747,0.3190234013,0.689739594,0.5021594384,0.2437752268,-0.1402166045,0.2882032767,0.4985079596,0.2599050179,0.130654906,0.001560252005,0.057217412,0.6048001803,0.316987925,0.1944166216,0.01343079792,0.07353441007,0.4097225522,REN,p028,0,-0.5569974633333333
CSpNR,0.1165369988,-0.02396133148,-0.03994094165,0.3297847905,-0.02673672312,0.2333024231,-0.02303013432,-0.2810012722,-0.4403480906,-1.412557927,-0.1522088383,-0.1260534435,0.378777809,0.0116718123,-0.4347221037,-0.1404442202,-1.07822013,0.2310167728,1.115976319,1.728842245,0.1682855955,-0.207321331,-0.01246173233,0.09923914723,0.6550296292,-0.03272403094,-0.3426318168,-0.03230073034,0.08852666421,0.2930096807,REN,p029,1,-1.1927800491166667
CSpNR,0.5403806709,0.433437399,0.4073590345,0.6730859554,0.8472122442,1.029645909,0.2388998123,0.3077381028,0.6820483212,1.069828142,0.8541037116,0.133808078,0.8892229513,0.8994712734,0.9863231437,0.6492093802,0.1732037159,0.7186010602,0.6627006307,0.8882674532,0.8747853793,0.4460856389,0.6049215937,0.5510475633,1.141009732,0.7438897334,0.4922576754,0.4377698248,0.4872724454,0.7650793964,REN,p030,3,-1.3156431995
CSpR,-0.07224234797,0.06658562063,0.09629323391,-0.4395325033,-0.1797579858,0.02677647792,-0.006471512734,0.04449154172,-0.02349895683,-0.1286789118,1.241000074,-0.2320300474,-0.6906830525,-1.304410819,1.269076271,0.3479427437,0.2325396725,-0.1302537455,0.818529933,0.7709339226,-0.3293969451,-0.03240996043,-0.05945489209,0.2705279261,0.776483805,-0.07312450248,-0.1184283662,0.01739389293,0.1064988821,0.333105873,REN,p001,2,-1.0634923154333333
CSpR,-0.05637036377,0.01615894133,-0.179017351,0.4161838618,0.2439806059,-0.09603399485,0.05857872431,-0.101412792,-0.1657369612,-0.354167119,0.2006490601,0.7429116054,0.3113541739,-0.1724088681,-0.9045152719,-1.698405163,-0.8114892722,0.2503161213,0.1510850557,2.423475254,0.6491476144,-0.145661192,-0.01435866457,0.02818687076,1.162924218,0.08967555843,-0.1166619978,-0.02548815751,0.09342576863,0.2227459547,REN,p002,1,-1.3382940119166666
CSpR,-0.1019068014,0.02083443002,-0.1046487704,0.04928973949,-0.1180928669,-0.07666226309,-0.1165361813,-0.2620407781,-0.3471135567,-0.4100515612,0.1272215001,-0.6783446472,0.2457982645,0.002207011768,-0.1891995097,-0.567839834,-1.562051101,0.3082244138,1.496645494,0.9947739161,0.0929967716,-0.3020847595,0.02299246112,0.2276840939,0.7928267283,-0.04314454816,-0.3152354292,-5.208695303e-4,0.1524343547,0.8205385934,REN,p003,5,-0.6287177772516667
CSpR,0.2831802955,0.1440296228,0.1217716681,0.7210379634,0.7044510469,0.8106176954,0.02687996056,-0.04948993048,1.02267181,1.467049336,1.474571166,0.07974864162,0.6740720615,0.9123061907,0.4087056023,0.7211911036,-0.1280189825,0.4008093473,0.8943232115,1.830832755,0.7773838449,0.4208577351,0.08961837409,0.1614065602,1.297553619,0.2544678585,0.2037637953,0.008352446612,0.1191608891,0.4393511829,REN,p004,0,-1.7024437538333332
CSpR,0.4300181019,-0.05211226503,-0.07557158102,-0.1218653619,-0.5566751094,0.2648507535,-0.05364413052,-0.002663204448,-0.3555980684,-0.8634600197,-0.1368753477,-0.2305267407,0.2134462813,0.3619158797,0.1053166586,-0.2686304322,0.009638563905,0.276661252,-1.395108566,-1.221462821,-0.05433212143,-0.2202627255,0.05406440558,-0.1389372258,0.6264808778,-0.1875668295,-0.4708647818,0.01835529635,-0.1122021891,0.5589687191,REN,p005,0,-1.3931381913333334
CSpR,-0.1224350269,0.1810416465,-0.1265257696,0.7310280149,0.7061871676,-0.1129652382,-0.1770351542,-0.2948509522,-0.2351347527,-0.2848504701,2.749977966,-2.440064233,0.2852487625,3.086543021,1.869100607,-0.2769492589,-0.5724773452,0.04052872832,-0.5643119016,0.1265993718,0.225700143,-0.07885479822,0.06641908652,-0.08067075525,0.927503119,0.13172982,-0.06588420376,0.02453247828,0.006445978412,0.5517158808,REN,p006,2,NA
CSpR,-0.07278860288,0.1640631198,0.2685719988,0.1536543853,0.4607238911,-0.03787410767,0.1094644549,-0.07528469539,0.8305215718,0.8867285712,0.5282199154,0.6079862952,0.9775312372,0.04531057088,0.7938530846,0.3100217591,-0.1351116085,0.3523304153,-0.3754707057,-0.00915333911,0.05333439124,0.5432236273,0.006735828135,-0.1430056762,0.939246664,0.1642924644,0.5265292,0.0827174874,-0.003349191419,0.8880188406,REN,p007,1,-1.0669692051666666
CSpR,-0.007673641131,-0.06752408431,-0.030583613,0.3768913023,0.3319910395,-0.01522857038,0.02264862786,-0.02467936547,0.2487748801,0.4302138684,-0.7152466428,0.3555050364,-0.1478507441,-1.048597234,-1.483806979,-0.3241634196,-0.2933622056,-0.2033087643,0.7333898874,0.712510408,0.3818890531,0.3011495862,-0.1027187351,0.06314799566,0.9135370085,0.2357674813,0.3449549532,-0.1044762283,0.04412182009,0.6123421257,REN,p008,0,-1.5197762868333333
CSpR,-0.3119920825,0.108913999,0.1001105667,-0.01359574178,0.8533082487,-0.1913659075,0.008579701604,-0.03593309952,0.2512037895,0.5571619133,0.3454863917,0.0228279393,-0.02957735979,-0.9983390796,-0.9056451763,0.3317132497,-0.2220445585,0.01800598132,0.6343563082,2.164715666,-0.01030499211,0.2342156962,-0.1495282408,0.1065312505,1.045131078,0.1346154178,0.1361621839,-0.04310156321,0.1003744395,0.2691578758,REN,p009,0,-0.6815153562499999
CSpR,0.1440028568,0.05822987439,0.2584187812,-0.5079207244,1.737117602,0.03560609941,-0.03317372313,-0.06144342658,0.149163025,-0.1307127154,0.284956382,-0.3499701781,0.02354192649,-1.230604791,1.10892831,1.402084634,-0.6230350439,0.05899092407,-2.172879046,2.908457599,-0.1331849347,0.06104673648,-0.05157067607,-0.0857504541,-0.3871384547,0.2099968892,-0.03600364847,0.02843711642,0.06747909269,-0.1688168952,REN,p010,1,-1.1389695281666667
CSpR,0.1167031743,0.02198729964,0.04984065098,-0.4553081256,-0.1890917437,0.272066424,0.05097515025,0.001061084223,0.2978150677,0.1791534155,0.4125464328,0.5659201735,0.8807432884,0.1809313504,-0.08236695726,0.46751815,-0.01956305393,0.3955247522,0.009525971843,0.6697774178,-0.5776919434,0.1437295305,0.01757157186,-0.003689514101,0.7811298136,-0.2245679967,0.05664044465,0.003987592446,0.0657727574,0.6578299708,REN,p011,1,-1.3171603901666666
CSpR,0.2749282476,0.1249538341,0.1551881436,-0.7691709822,-0.7219861496,0.3195558849,0.021356207080000002,0.08689034789,0.4241647243,0.6522321254,0.7844996082,0.1180946638,0.4954192897,-1.470040152,-0.9734401319,0.2381126547,0.06334125677,0.1268740768,-1.012256987,0.5481984436,-0.4574746932,0.1839797353,-0.1271515924,-0.1919502927,0.1292322952,-0.1874117074,0.1182827443,-0.03547042304,0.05389924097,0.05336521038,REN,p013,0,-0.8500514895166666
CSpR,0.6888853465,0.04370692902,-0.3592876353,0.9115617521,0.7374089747,0.4373324592,0.02224524515,-0.05032462108,0.5760363309,0.6647390629,0.1368902259,0.1171837387,0.4407449218,0.07617686654,-0.1478157398,-0.5047983772,-0.1033223647,0.1123970574,-0.2923832434,-0.3924251018,0.686559994,0.6699597559,0.02892708903,-0.1086835526,0.8967660284,0.5020412425,0.6699833344,-0.01212431608,-0.1260324002,0.8087154291,REN,p014,4,-0.5089559796333334
CSpR,0.4661597275,0.08420181026,0.1234378549,0.2124458005,0.3086079973,0.2653843135,0.06670095141,0.1051593841,0.3359638392,0.4962479511,1.050947447,1.349355391,0.4179492413,2.178615558,2.31387974,0.7694539982,1.135042308,0.1184923455,1.073094074,1.227376375,0.126484751,0.3271302636,0.08534316691,0.104781774,0.6563401725,0.2309569837,0.6122682668,0.1278523496,0.1505247778,0.8461086855,REN,p015,1,-1.4152697816666666
CSpR,1.036181012,0.00275992187,0.2544894472,0.838960097,1.042086409,0.8222406125,-0.0482625316,0.1224028107,0.9476654229,1.092506899,-0.01703241474,-0.3936784063,0.4050139956,-1.149249916,-0.8784799448,1.024691485,0.6360278024,0.3477959411,0.006168706677,0.7142118751,0.6662076212,0.9278298967,-0.1048088421,0.03801530491,1.085103464,0.5774713144,0.7655463134,-0.06075337138,0.1083388563,0.7533005661,REN,p016,0,-0.7875764308166666
CSpR,0.3881859409,0.03874003384,0.05341188574,0.4557592462,0.412140785,0.2974586274,0.09399809354,0.07668744072,0.4415959821,0.3963562122,0.2803072062,0.8849387488,1.033405752,0.09893398735,-0.5189420087,0.2010276246,0.3539814515,0.4855531763,0.6816655876,0.7488235104,0.4073421931,0.4970197388,0.01295633633,0.1661485009,0.9623272428,0.135841941,0.1583625818,-0.02962363102,0.07629244532,0.3717329597,REN,p017,0,0.5105147156666667
CSpR,0.01471853285,-0.05293827178,0.1033327224,0.4303327975,0.276357879,0.02874237076,0.02480946322,-0.03421560228,0.07778499526,-0.1468585765,-1.148714684,0.4731643155,-1.017689868,-0.7462312557,-0.1664667492,1.091792018,-0.3213524587,-0.5113856788,0.5218392062,0.8035640285,0.384431281,0.05741006583,-0.03117287105,0.04737996019,0.6484375633,0.3796624686,-0.1695968811,-0.00987635114,0.1063772052,1.013407649,REN,p018,0,-0.43717994820833334
CSpR,0.4298527349,0.03607373136,-0.01574481379,0.2824310695,0.4388525341,0.4242041141,0.09496661294,-0.03354168795,-0.1223796728,-0.2603301667,0.2091735042,0.6041808004,0.2856009981,-0.7129953813,-1.068319945,-0.1612856688,-0.2691383968,0.3652260434,-0.07937169296,-0.5284734216,0.2801143088,-0.1000375461,-0.08809379093,-0.004408664265,0.9401214495,0.3982191891,-0.212524688,-0.1272130416,-0.04640983376,0.9018368357,REN,p019,1,NA
CSpR,-0.2122402745,0.03680428528,0.04010002105,-0.2978505017,-0.2324745982,-0.3109293748,0.121238405,-0.01771884497,0.1241855467,-0.6090909327,0.4321195507,0.9775655375,0.376066022,0.04224425809,0.2187200694,0.2620480236,-0.08201088386,0.2306415205,1.449474416,1.749034671,-0.2605244939,0.07519716944,0.005274452185,0.1797751054,0.460625861,-0.1430946251,-0.2483453772,0.01045830895,0.1437673255,0.2781616335,REN,p020,0,1.46227027175
CSpR,0.3027985897,-0.1069763715,-0.02731286069,0.4008611786,1.095349321,0.2530534929,0.04950744362,-0.1226367851,-0.04247219705,0.3583115106,-0.3358985706,0.1884690497,0.1941808446,0.6883837599,0.7881756843,-0.094767129,-0.4483957029,0.1731211343,-0.1240250063,0.3665607284,0.3620891115,-0.0211853316,0.1988701194,-0.02764605515,1.166660448,0.4723531579,0.1816383928,0.1076603387,0.05335327581,0.5225925577,REN,p021,0,-0.6273677604166666
CSpR,0.2282279318,0.1379172735,0.2097995208,0.3805929498,0.4143651434,0.9098180216,0.04668410797,0.2107157188,-0.2135854747,0.218258407,2.580235592,0.2285052912,0.3988430802,2.144176768,2.89938928,3.633174931,1.121364349,0.4097720882,0.8360523189,0.003347287677,0.5861812622,-0.1144581459,0.165925951,0.06626043556,1.093307608,0.3422919846,0.03939463764,0.1226820442,-3.990257358e-4,0.5871877065,REN,p022,0,-1.3494089246666667
CSpR,0.3823457989,0.03681777767,-0.1773512531,-0.1819995132,0.0686966729,0.9269839479,-0.08260446037,-0.002385413755,-0.5936611855,-0.8894889431,0.5797233563,-0.521194698,0.5219653138,-0.3870779218,-0.5447773624,-0.6315083417,-0.008678681227,0.1800931215,0.8883771346,0.3188640139,-0.1520274532,-0.2480041449,-0.01987054473,0.1009981452,0.8913963279,0.04501090998,-0.2837322918,-0.03383855571,0.002745260909,0.6554310261,REN,p023,3,-0.52217302255
CSpR,0.6646666531,0.04858941966,-0.04386286027,0.9647206989,1.468945365,0.3593721192,0.009887905973,-0.144510632,0.09212882787,0.1891850502,0.2150581942,0.05196390701,0.2081175173,-0.1819374345,1.425189484,-0.2049951322,-1.298655075,0.1951781007,2.239357131,0.2352057209,0.2777226829,0.0472925744,-0.02087482542,0.115680407,0.4295741738,0.4182221348,0.106683545,0.06601817968,0.006381799579,0.4342649997,REN,p024,1,-0.6414800873666666
CSpR,0.261739338,-0.1368212041,-0.01001482349,-0.263469009,-0.2411832234,0.442348358,-0.07295394589,0.03615645392,-0.3147367071,-0.4597904468,-0.7880318348,-0.3352885085,-0.04478946895,1.42125902,0.7910106234,-0.117539268,0.2324864874,-0.07885295544,0.2085128814,2.237938615,-0.09990002344,-0.1201326522,0.09970670702,0.009774158918,0.4538404897,-0.06094710243,-0.1156194652,0.04164428668,0.07459896072,0.3993866078,REN,p025,1,NA
CSpR,0.4170222957,-0.08639781343,0.07975321309,-0.6087084073,-0.1208015922,0.3426968801,-0.1985005559,-0.06880714528,-0.2309216258,-0.2970027925,-0.5236032505,-1.420043194,-0.06484272773,0.08711325727,0.07951179566,0.4929123664,-0.4838585334,-0.06272288534,-0.1530302741,-0.7186021161,-0.330428492,-0.1368144717,0.01489700893,-0.005675577526,0.4292496531,-0.09418308872,-0.263514987,0.02558211989,-0.08371715596,0.69864864820000006,REN,p026,6,NA
CSpR,0.790768405,-0.05164064254,-0.03051775731,0.7210457888,0.3648707476,0.5764053595,-0.01222528834,0.1180516456,0.8730878049,0.5602504076,-0.5034365666,-0.09148131395,0.2021937707,0.8183971671,1.762416938,-0.3257363089,1.347147885,0.191732833,2.099120518,2.542262244,0.4247049046,0.7258888862,0.05516268538,0.1506814799,0.7096584423,0.2384823494,0.5339059581,0.1486242972,0.2066500945,0.8498839895,REN,p027,0,1.1777772467500003
CSpR,0.4735427917,0.009644885484,-0.2623818599,-0.03638509704,-0.0885859919,0.4758985103,0.0640773209,-0.00764324274,0.296996267,0.9294767105,0.2123737774,1.543314139,0.159515968,3.316455971,1.556525187,-0.6185581883,-0.0605204572,0.01071211637,-0.4951173151,-0.7168346357,-0.04549743165,0.0128344334,0.04405147187,-0.08022962254,0.7506266151,-0.04223855889,0.1644273148,0.01491231926,-0.07254518003,0.5175348064,REN,p028,0,-0.50690014975
CSpR,0.3769171326,0.1524094668,0.3217912846,0.2018553683,0.5752625871,0.142421793,0.04860100785,0.06643051523,0.2182762585,0.5608556089,0.558289064,0.4511183942,0.1207666002,1.436765955,2.102908418,0.9981567366,0.572088452,0.1031301846,0.4107321465,2.110833642,0.04821011416,0.1475927174,0.1030831872,0.0289893601,0.5873766266,0.1075202104,0.2680085471,0.1077928904,0.1324711002,0.4081355951,REN,p029,1,-1.2668336596
CSpR,0.9482660843,0.6188404645,0.8086724862,0.7782265491,0.6351945121,0.979413305,0.5047505825,0.7960924597,0.5464532416,0.4247098441,1.460936572,1.149830258,1.128878623,1.404987625,1.504647716,1.087951689,1.030487658,0.6538081362,0.9317682007,0.9330361117,0.7941731757,0.5472390854,0.6227019201,0.7252936553,1.010724961,0.4538219811,0.2970988802,0.4617080752,0.5070428475,0.701029176,REN,p030,1,-1.1875280832166666
CSpR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p001,10,0.03611596952625
CSpR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p001,10,1.653734807
CSpNR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p001,10,0.531790760825
CSpNR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p001,NA,NA
CSm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p001,0,-0.5679067303375
CSm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p001,NA,NA
CSpACQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p001,NA,NA
CSpACQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p001,NA,NA
CSpR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p002,6,-0.4171705992725
CSpR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p002,0,6.041252577
CSpNR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p002,10,0.42786665682499997
CSpNR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p002,NA,NA
CSm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p002,0,-0.010696057512500079
CSm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p002,NA,NA
CSpACQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p002,NA,NA
CSpACQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p002,NA,NA
CSpR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p003,5,0.2183455648525
CSpR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p003,6,3.502495104
CSpNR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p003,9,0.29842107650124994
CSpNR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p003,NA,NA
CSm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p003,0,-0.5167666414000001
CSm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p003,NA,NA
CSpACQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p003,NA,NA
CSpACQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p003,NA,NA
CSpR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p004,8,0.434775524305
CSpR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p004,0,-1.427555226
CSpNR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p004,10,0.8396021074
CSpNR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p004,NA,NA
CSm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p004,0,-1.2743776315875
CSm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p004,NA,NA
CSpACQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p004,NA,NA
CSpACQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p004,NA,NA
CSpR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p005,10,0.7444344699750001
CSpR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p005,6,-0.01441397924
CSpNR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p005,10,-0.12938965265000002
CSpNR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p005,NA,NA
CSm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p005,0,-0.61504481745
CSm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p005,NA,NA
CSpACQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p005,NA,NA
CSpACQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p005,NA,NA
CSpR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p006,10,NA
CSpR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p006,0,NA
CSpNR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p006,10,NA
CSpNR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p006,NA,NA
CSm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p006,10,NA
CSm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p006,NA,NA
CSpACQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p006,NA,NA
CSpACQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REACT,p006,NA,NA
CSpR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACQ,p007,10,-0.06136993434999999
